NOMBRE_TUI;TIPOS_TUI;CATEGORIA_TUI;DIRECCION;RATING_TUI;TOTAL_VALORACIONES_TUI;PRECIO;ESTADO_NEGOCIO;LATITUD_TUI;LONGITUD_TUI;URL;WEBSITE;HORARIO;TELEFONO;RESERVA_POSIBLE;ACCESIBILIDAD_SILLA_RUEDAS
Joyería RABAT - Distribuidor Oficial Rolex;Joyerías;Compras;C. de Serrano, 26, Salamanca, 28001 Madrid, Spain;4,2;593;;Abierto;404241;368778;https://maps.google.com/?cid=12461471729400870442;https://www.rabat.net/es/joyerias/madrid.html?utm_source=Google%20My%20Business&utm_medium=organic&utm_campaign=madrid;Monday: 11:00?AM?–?8:00?PM | Tuesday: 11:00?AM?–?8:00?PM | Wednesday: 11:00?AM?–?8:00?PM | Thursday: 11:00?AM?–?8:00?PM | Friday: 11:00?AM?–?8:00?PM | Saturday: 11:00?AM?–?8:00?PM | Sunday: Closed;914 31 93 33;FALSO;VERDADERO
BOSS Womenswear Shop;Zapaterías;Compras;C. de Preciados, 3, Centro, 28013 Madrid, Spain;3,6;11;;Abierto;404176;370484;https://maps.google.com/?cid=16319451110989299982;https://www.hugoboss.com/storedetail?storeid=9921421;Monday: 10:00?AM?–?10:00?PM | Tuesday: 10:00?AM?–?10:00?PM | Wednesday: 10:00?AM?–?10:00?PM | Thursday: 10:00?AM?–?10:00?PM | Friday: 10:00?AM?–?10:00?PM | Saturday: 10:00?AM?–?10:00?PM | Sunday: 11:00?AM?–?9:00?PM;915 32 40 20;FALSO;VERDADERO
[P] Garaje Ingemotion;Aparcamientos;Transporte;C. de Valencia, 19, Centro, 28012 Madrid, Spain;3,4;211;;Abierto;404066;369967;https://maps.google.com/?cid=12803938739291188150;http://www.ingemotion.com/;Monday: 12:00?–?1:00?AM, 7:30?AM?–?1:00?AM | Tuesday: 7:30?AM?–?1:00?AM | Wednesday: 7:30?AM?–?1:00?AM | Thursday: 7:30?AM?–?1:00?AM | Friday: 7:30?AM?–?12:00?AM | Saturday: Open 24 hours | Sunday: Open 24 hours;911 88 59 40;FALSO;VERDADERO
CIDEAD;Colegios;Instituciones y servicios públicos;P.º del Prado, 28, Centro, 28014 Madrid, Spain;1,7;62;;Abierto;404118;369351;https://maps.google.com/?cid=6838809240185361796;http://www.educacionyfp.gob.es/mc/cidead/portada.html;Monday: 10:00?AM?–?2:00?PM | Tuesday: 10:00?AM?–?2:00?PM | Wednesday: 10:00?AM?–?2:00?PM | Thursday: 10:00?AM?–?2:00?PM | Friday: 10:00?AM?–?2:00?PM | Saturday: Closed | Sunday: Closed;915 06 57 14;FALSO;FALSO
FARMACIA PUERTA DE ATOCHA;Farmacias;Compras;FUERA DE LA ESTACIÓN Frente a las llegadas del AVE de la Estación Puerta de Atocha y Antigua Gasolinera Al lado del Hotel Only You y Centro de Negocios Copyme, P.º de la Infanta Isabel, 17, Retiro, 28014 Madrid, Spain;4,1;67;;Abierto;404068;368749;https://maps.google.com/?cid=10081035305855875387;http://www.farmaciapuertadeatocha.es/;Monday: 9:30?AM?–?8:30?PM | Tuesday: 9:30?AM?–?8:30?PM | Wednesday: 9:30?AM?–?8:30?PM | Thursday: 9:30?AM?–?8:30?PM | Friday: 9:30?AM?–?8:30?PM | Saturday: 10:00?AM?–?2:00?PM | Sunday: Closed;915 51 06 77;FALSO;FALSO
Argüelles;Estaciones de metro;Transporte;Centro, 28008 Madrid, Spain;4,3;395;;Abierto;404305;371607;https://maps.google.com/?cid=2327531092719942707;;;;FALSO;VERDADERO
Camara Oscura Art Gallery;Galerías de arte;Cultura y arte;Alameda, 16, 1º B, Centro, 28014 Madrid, Spain;4,8;40;;Abierto;404112;369386;https://maps.google.com/?cid=5950338475657467924;http://www.camaraoscura.net/;Monday: Closed | Tuesday: 4:30?–?8:30?PM | Wednesday: 4:30?–?8:30?PM | Thursday: 4:30?–?8:30?PM | Friday: 4:30?–?8:30?PM | Saturday: 11:00?AM?–?2:30?PM | Sunday: Closed;914 29 17 34;FALSO;FALSO
Museo Nacional Centro de Arte Reina Sofía;Centros culturales, Mercados, Montañas, Museos, Oficinas de turismo, Perfumerías, Senderismo, Tiendas;Compras, Cultura y arte, Instituciones y servicios públicos, Naturaleza y actividades al aire libre;C. de Sta. Isabel, 52, Centro, 28012 Madrid, Spain;4,5;65499;;Abierto;404079;369455;https://maps.google.com/?cid=3501571599666691953;https://www.museoreinasofia.es/;Monday: 10:00?AM?–?9:00?PM | Tuesday: Closed | Wednesday: 10:00?AM?–?9:00?PM | Thursday: 10:00?AM?–?9:00?PM | Friday: 10:00?AM?–?9:00?PM | Saturday: 10:00?AM?–?9:00?PM | Sunday: 10:00?AM?–?2:30?PM;917 74 10 00;FALSO;VERDADERO
Cuesta de San Vicente;Estaciones de autobús;Transporte;Moncloa - Aravaca, 28008 Madrid, Spain;1;1;;Abierto;404204;371622;https://maps.google.com/?cid=18159497228827596567;;;;FALSO;FALSO
Inhala Hotel Garden;Albergues, Apartamentos turísticos, Campos de golf, Hostales, Hoteles, Templos budistas;Alojamiento, Bienestar y deporte, Religión;C. de San Bernardo, 1, Centro, 28013 Madrid, Spain;4;5929;;Abierto;404206;370854;https://maps.google.com/?cid=7498495246594614761;https://inhalahotel.com/;;915 47 98 00;FALSO;VERDADERO
Petit Palace Tres Cruces;Albergues, Apartamentos turísticos, Campos de golf, Hostales, Hoteles, Templos budistas;Alojamiento, Bienestar y deporte, Religión;C. de las Tres Cruces, 6, Centro, 28013 Madrid, Spain;4,4;1417;;Abierto;404193;370278;https://maps.google.com/?cid=11941328238553880333;https://www.petitpalacetrescruces.com/es/?utm_source=google&utm_medium=organic&utm_campaign=MyBusiness&utm_content=TCR&origin_source=google&origin_medium=organic&origin_campaign=MyBusiness;;915 22 33 27;FALSO;VERDADERO
Lanas El Gato Negro;Tiendas de ropa;Compras;C. de la Sal, 2, Centro, 28012 Madrid, Spain;4,2;112;;Abierto;404157;370649;https://maps.google.com/?cid=18384098482895713821;https://www.lanasgatonegro.com/;Monday: 10:00?AM?–?2:00?PM, 4:30?–?8:00?PM | Tuesday: 10:00?AM?–?2:00?PM, 4:30?–?8:00?PM | Wednesday: 10:00?AM?–?2:00?PM, 4:30?–?8:00?PM | Thursday: 10:00?AM?–?2:00?PM, 4:30?–?8:00?PM | Friday: 10:00?AM?–?2:00?PM, 4:30?–?8:00?PM | Saturday: 10:00?AM?–?2:00?PM | Sunday: Closed;913 66 58 00;FALSO;FALSO
La Central de Callao;Librerías;Compras;C. del Postigo de San Martín, 9, Centro, 28013 Madrid, Spain;4,5;4491;;Abierto;404192;370599;https://maps.google.com/?cid=13895496264063322297;https://www.lacentral.com/;Monday: 10:00?AM?–?9:00?PM | Tuesday: 10:00?AM?–?9:00?PM | Wednesday: 10:00?AM?–?9:00?PM | Thursday: 10:00?AM?–?9:00?PM | Friday: 10:00?AM?–?9:00?PM | Saturday: 11:00?AM?–?9:00?PM | Sunday: 11:00?AM?–?9:00?PM;917 90 99 30;FALSO;VERDADERO
Calzedonia;Mercados, Perfumerías, Tiendas, Tiendas de ropa;Compras;C. de Carretas, 23, Centro, 28012 Madrid, Spain;3,9;49;;Abierto;404150;370310;https://maps.google.com/?cid=12520972832888668958;https://www.calzedonia.com/world/stores?utm_medium=organic&utm_source=google&utm_campaign=local&utm_term=ES-CCP8&y_source=1_MTQ4NzE5NjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D;Monday: 10:00?AM?–?9:30?PM | Tuesday: 10:00?AM?–?9:30?PM | Wednesday: 10:00?AM?–?9:30?PM | Thursday: 10:00?AM?–?9:30?PM | Friday: 10:00?AM?–?9:30?PM | Saturday: 10:00?AM?–?9:30?PM | Sunday: 11:00?AM?–?9:30?PM;917 82 42 62;FALSO;VERDADERO
Metro San Bernardo;Estaciones de autobús;Transporte;Centro, 28015 Madrid, Spain;4;7;;Abierto;404293;370544;https://maps.google.com/?cid=5581835361468834642;;;;FALSO;FALSO
Cine Yelmo Luxury Palafox;Cines, Teatros;Cultura y arte;C. de Luchana, 15, Chamberí, 28010 Madrid, Spain;4,4;3495;;Abierto;404300;370086;https://maps.google.com/?cid=9723027248171381509;http://www.yelmocines.es/;;;FALSO;VERDADERO
Mistura Ice Cream;Cafés;Gastronomía y ocio nocturno;Calle de Cdad. Rodrigo, 6, Centro, 28012 Madrid, Spain;4,4;907;Moderado;Abierto;404158;370847;https://maps.google.com/?cid=4138352769828643160;http://misturaicecream.com/;Monday: 1:00?PM?–?12:00?AM | Tuesday: 1:00?PM?–?12:00?AM | Wednesday: 1:00?PM?–?12:00?AM | Thursday: 1:00?PM?–?12:00?AM | Friday: 10:00?AM?–?1:00?AM | Saturday: 10:00?AM?–?1:00?AM | Sunday: 10:00?AM?–?12:00?AM;810 52 46 41;FALSO;VERDADERO
Barbería Conde Duque ??- cortes y barbas -??;Piscinas, Spas;Bienestar y deporte;C. de Juan de Dios, 1, Centro, 28015 Madrid, Spain;4,8;215;;Abierto;404253;371019;https://maps.google.com/?cid=14114048777691889706;;Monday: 10:00?AM?–?2:00?PM, 5:00?–?8:00?PM | Tuesday: 10:00?AM?–?2:00?PM, 5:00?–?8:00?PM | Wednesday: 10:00?AM?–?2:00?PM, 5:00?–?8:00?PM | Thursday: 10:00?AM?–?2:00?PM, 5:00?–?8:00?PM | Friday: 10:00?AM?–?2:00?PM, 5:00?–?8:00?PM | Saturday: 9:00?AM?–?2:00?PM | Sunday: Closed;910 16 12 13;FALSO;VERDADERO
Elastic Rights S L;Cines, Teatros;Cultura y arte;Calle Velázquez, 30, Salamanca, 28001 Madrid, Spain;4,8;4;;Abierto;404247;368389;https://maps.google.com/?cid=6958195467912047725;;Monday: Closed | Tuesday: Closed | Wednesday: 12:00?PM?–?12:00?AM | Thursday: 12:00?PM?–?12:00?AM | Friday: 12:00?PM?–?12:00?AM | Saturday: 12:00?PM?–?12:00?AM | Sunday: 12:00?PM?–?12:00?AM;917 81 77 03;FALSO;FALSO
Antigua Pastelería del Pozo;Panaderías;Compras;C. del Pozo, 8, Centro, 28012 Madrid, Spain;4,5;973;Moderado;Cerrado temporalmente;404162;370120;https://maps.google.com/?cid=3401292583173972691;https://antiguapasteleriadelpozo.com/;;915 22 38 94;FALSO;FALSO
Perez Galdos Bookstore;Librerías, Mercados, Perfumerías, Tiendas;Compras;C/ de Hortaleza, 5, Centro, 28004 Madrid, Spain;4,5;355;;Abierto;404205;370109;https://maps.google.com/?cid=13452432634522094824;http://www.perezgaldos.com/;Monday: 10:30?AM?–?8:30?PM | Tuesday: 10:30?AM?–?8:30?PM | Wednesday: 10:30?AM?–?8:30?PM | Thursday: 10:30?AM?–?8:30?PM | Friday: 10:30?AM?–?8:30?PM | Saturday: 11:00?AM?–?2:30?PM | Sunday: Closed;915 31 26 40;FALSO;FALSO
Laura López Coto Bioseitai Katsugen Undo;Colegios;Instituciones y servicios públicos;Dirección Fiscal, C. del Álamo, 3, Centro, 28015 Madrid, Spain;5;7;;Abierto;404238;370911;https://maps.google.com/?cid=7953860624813360102;https://www.bioseitai.com/;;624 50 31 79;FALSO;FALSO
San Bernardo;Estaciones de metro;Transporte;Chamberí, 28015 Madrid, Spain;4,1;100;;Abierto;404298;370605;https://maps.google.com/?cid=16535787930259190896;;;;FALSO;FALSO
Parking Mayor;Aparcamientos;Transporte;C. de Zaragoza, 9, Centro, 28012 Madrid, Spain;3,5;136;;Abierto;404153;370637;https://maps.google.com/?cid=2451785663927298773;;Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours;914 06 88 10;FALSO;VERDADERO
Tienda Erótica amantis - Rastro;Mercados, Perfumerías, Tiendas;Compras;C/ de la Ribera de Curtidores, 10, Centro, 28005 Madrid, Spain;4,8;109;;Abierto;404086;370751;https://maps.google.com/?cid=6225580417750551127;https://www.amantis.net/tiendas/amantis-curtidores/;Monday: 10:00?AM?–?9:00?PM | Tuesday: 10:00?AM?–?9:00?PM | Wednesday: 10:00?AM?–?9:00?PM | Thursday: 10:00?AM?–?9:00?PM | Friday: 10:00?AM?–?9:00?PM | Saturday: 10:00?AM?–?9:00?PM | Sunday: 10:00?AM?–?9:00?PM;917 95 83 91;FALSO;VERDADERO
Church of Saint Manuel and Saint Benedict;Basílicas, Catedrales, Conventos, Ermitas, Iglesias, Monasterios, Montañas, Oficinas de turismo, Senderismo;Instituciones y servicios públicos, Naturaleza y actividades al aire libre, Religión;C. Alcalá, 83, Salamanca, 28009 Madrid, Spain;4,7;1806;;Abierto;404209;368615;https://maps.google.com/?cid=9828928468586200535;http://www.samasabe.es/;Monday: Closed | Tuesday: 10:00?–?11:00?AM, 6:00?–?8:00?PM | Wednesday: 6:00?–?8:00?PM | Thursday: 6:00?–?8:00?PM | Friday: 6:00?–?8:00?PM | Saturday: Closed | Sunday: Closed;914 35 76 82;FALSO;VERDADERO
Vitaminate - Centro de Pilates y de Terapias de Recuperación;Gimnasios;Bienestar y deporte;Calle de San Isidoro de Sevilla, 9, Arganzuela, 28005 Madrid, Spain;4;76;;Cerrado temporalmente;404042;371011;https://maps.google.com/?cid=11992752508267613937;http://www.tevitamina.es/;;911 40 39 15;FALSO;VERDADERO
Pedro Salinas Library;Bibliotecas;Cultura y arte;Gta. de la Prta de Toledo, 1, Centro, 28005 Madrid, Spain;3,9;445;;Abierto;404070;371089;https://maps.google.com/?cid=556523731599270694;https://www.comunidad.madrid/centros/biblioteca-publica-pedro-salinas-centro;Monday: 9:00?AM?–?9:00?PM | Tuesday: 9:00?AM?–?9:00?PM | Wednesday: 9:00?AM?–?9:00?PM | Thursday: 9:00?AM?–?9:00?PM | Friday: 9:00?AM?–?9:00?PM | Saturday: Closed | Sunday: Closed;913 66 54 07;FALSO;VERDADERO
Embajada de México;Consulados, Embajadas;Instituciones y servicios públicos;Cra de S. Jerónimo, 46, Centro, 28014 Madrid, Spain;3,7;549;;Abierto;404160;369733;https://maps.google.com/?cid=9354569648704122381;https://embamex.sre.gob.mx/espana/index.php;Monday: 9:00?AM?–?1:00?PM | Tuesday: 9:00?AM?–?1:00?PM | Wednesday: 9:00?AM?–?1:00?PM | Thursday: 9:00?AM?–?1:00?PM | Friday: 9:00?AM?–?1:00?PM | Saturday: Closed | Sunday: Closed;913 69 28 14;FALSO;VERDADERO
Mercado de la Reina 12;Bares, Cervecerías, Coctelerías, Restaurantes, Tapas, Vegano, Vegetariano;Gastronomía y ocio nocturno;Gran Vía, 12, Centro, 28013 Madrid, Spain;4,2;7507;Moderado;Abierto;404196;369876;https://maps.google.com/?cid=11849979620413171376;https://www.mercadodelareina.es/;Monday: 9:00?AM?–?1:00?AM | Tuesday: 9:00?AM?–?1:00?AM | Wednesday: 9:00?AM?–?1:00?AM | Thursday: 9:00?AM?–?1:00?AM | Friday: 9:00?AM?–?2:00?AM | Saturday: 10:00?AM?–?2:00?AM | Sunday: 10:00?AM?–?1:00?AM;915 21 31 98;VERDADERO;FALSO
Adefarma Asociación de Empresarios Farmaceuticos de Madrid;Farmacias;Compras;Calle de Sta Engracia, 17, Chamberí, 28010 Madrid, Spain;4;2;;Abierto;404301;369702;https://maps.google.com/?cid=14840383621512391059;https://www.adefarma.es/;Monday: 9:30?AM?–?2:00?PM | Tuesday: 9:30?AM?–?2:00?PM | Wednesday: 9:30?AM?–?2:00?PM | Thursday: 9:30?AM?–?2:00?PM | Friday: 9:30?AM?–?2:00?PM | Saturday: Closed | Sunday: Closed;914 46 62 10;FALSO;VERDADERO
Independance Club;Bares, Cervecerías, Coctelerías, Discotecas;Gastronomía y ocio nocturno;C. de Atocha, 127, Centro, 28012 Madrid, Spain;3,7;3039;Barato;Abierto;404096;369298;https://maps.google.com/?cid=2252486245794309274;https://www.independanceclub.com/;Monday: Closed | Tuesday: Closed | Wednesday: Closed | Thursday: 11:30?PM?–?5:00?AM | Friday: 11:30?PM?–?6:00?AM | Saturday: 11:30?PM?–?6:00?AM | Sunday: Closed;683 51 64 74;VERDADERO;FALSO
La Estival Plaza de España Madrid;Cines, Teatros;Cultura y arte;Plaza de España, 1, Centro, 28008 Madrid, Spain;3,8;142;;Abierto;404228;371144;https://maps.google.com/?cid=16358799077440073026;http://www.laestival.com/;Monday: 5:00?PM?–?1:00?AM | Tuesday: 5:00?PM?–?1:00?AM | Wednesday: 5:00?PM?–?1:00?AM | Thursday: 5:00?PM?–?1:00?AM | Friday: 5:00?PM?–?2:30?AM | Saturday: 12:00?PM?–?2:30?AM | Sunday: 12:00?PM?–?1:00?AM;;FALSO;VERDADERO
Centro Estatal de Documentación e Información de Servicios Sociales (CEDISS);Bibliotecas;Cultura y arte;C. de las Huertas, 73, Centro, 28014 Madrid, Spain;0;0;;Abierto;404130;369492;https://maps.google.com/?cid=9548637365081379331;https://bibliotecavirtual.mitramiss.gob.es/cgi-bin/opaccediss.exe;Monday: 9:00?AM?–?2:00?PM | Tuesday: 9:00?AM?–?2:00?PM | Wednesday: 9:00?AM?–?2:00?PM | Thursday: 9:00?AM?–?2:00?PM | Friday: 9:00?AM?–?2:00?PM | Saturday: Closed | Sunday: Closed;913 63 36 04;FALSO;VERDADERO
ITAD (Instituto de Psicoterapia Familiar Sistémica y Adicciones);Clínicas;Instituciones y servicios públicos;Calle San Agustín 7, 1º Ext Derecha, Centro, 28014 Madrid, Spain;4,3;27;;Abierto;404148;369673;https://maps.google.com/?cid=7002175856173310092;https://itadsistemica.com/;Monday: 9:00?AM?–?10:00?PM | Tuesday: 9:00?AM?–?10:00?PM | Wednesday: 9:00?AM?–?10:00?PM | Thursday: 9:00?AM?–?10:00?PM | Friday: 9:00?AM?–?9:00?PM | Saturday: Closed | Sunday: Closed;914 29 94 00;FALSO;FALSO
INNADI - School of Design (Fashion & Interior Design);Universidades;Instituciones y servicios públicos;C. de Méndez Álvaro, 20, Arganzuela, 28045 Madrid, Spain;4,6;46;;Abierto;404041;368990;https://maps.google.com/?cid=18014904684699336730;https://www.innadi.com/;Monday: 10:00?AM?–?2:00?PM | Tuesday: 10:00?AM?–?2:00?PM | Wednesday: 10:00?AM?–?2:00?PM | Thursday: 10:00?AM?–?2:00?PM | Friday: 10:00?AM?–?2:00?PM | Saturday: Closed | Sunday: Closed;910 29 92 34;FALSO;VERDADERO
Centro De Psicodiagnostico Y Recuperacion Infantil S.l.;Colegios;Instituciones y servicios públicos;Calle del Divino Pastor, 26, Centro, 28004 Madrid, Spain;5;1;;Abierto;404279;370521;https://maps.google.com/?cid=8562194308123017259;http://www.lecturayaprendizaje.com/;Monday: 9:00?AM?–?5:00?PM | Tuesday: 9:00?AM?–?5:00?PM | Wednesday: 9:00?AM?–?5:00?PM | Thursday: 9:00?AM?–?5:00?PM | Friday: 9:00?AM?–?5:00?PM | Saturday: Closed | Sunday: Closed;914 46 11 83;FALSO;FALSO
Estamos en ello;Galerías de arte;Cultura y arte;Calle de Martín de los Heros, 27, Centro, 28008 Madrid, Spain;0;0;;Abierto;404235;370545;https://maps.google.com/?cid=8474726161537967986;http://www.enello.es/;;;FALSO;FALSO
Ballenoil Imperial;Gasolineras;Transporte;Ronda de Segovia, 37, Centro, Centro, 28005 Madrid, Spain;2,7;41;;Abierto;404102;371752;https://maps.google.com/?cid=10782008047570681552;https://www.ballenoil.es/;Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours;900 730 760;FALSO;FALSO
Secondary Bilingual Cervantes Institute;Colegios;Instituciones y servicios públicos;C. de Embajadores, 70, Centro, 28012 Madrid, Spain;0;0;;Abierto;404059;370318;https://maps.google.com/?cid=352124481883407515;https://www.educa2.madrid.org/web/centro.ies.cervantes.madrid;Monday: 8:00?AM?–?9:30?PM | Tuesday: 8:00?AM?–?9:30?PM | Wednesday: 8:00?AM?–?9:30?PM | Thursday: 8:00?AM?–?9:30?PM | Friday: 8:00?AM?–?9:30?PM | Saturday: Closed | Sunday: Closed;915 28 55 12;FALSO;VERDADERO
Agata de Fuego;Joyerías;Compras;C. del León, 3, Centro, 28014 Madrid, Spain;4,8;34;;Abierto;404145;369859;https://maps.google.com/?cid=4835152849283103773;;Monday: 10:30?AM?–?2:30?PM, 4:30?–?8:30?PM | Tuesday: 10:30?AM?–?2:30?PM, 4:30?–?8:30?PM | Wednesday: 10:30?AM?–?2:30?PM, 4:30?–?8:30?PM | Thursday: 10:30?AM?–?2:30?PM, 4:30?–?8:30?PM | Friday: 10:30?AM?–?2:30?PM, 4:30?–?8:30?PM | Saturday: 10:30?AM?–?2:30?PM, 4:30?–?8:30?PM | Sunday: Closed;914 29 37 39;FALSO;FALSO
Aparcamientos Riscal;Aparcamientos;Transporte;C. del Monte Esquinza, 34, Chamberí, 28010 Madrid, Spain;3,4;45;;Abierto;404299;369178;https://maps.google.com/?cid=13156828792736322041;;;;FALSO;VERDADERO
Sevilla;Estaciones de autobús;Transporte;Centro, 28014 Madrid, Spain;5;1;;Abierto;404173;370013;https://maps.google.com/?cid=6866438698175358742;;;;FALSO;VERDADERO
Naos Libros;Librerías;Compras;C. de Quintana, 12, Moncloa - Aravaca, 28008 Madrid, Spain;4,7;256;;Abierto;404281;371700;https://maps.google.com/?cid=11730039670047719411;http://www.naoslibros.es/;Monday: Closed | Tuesday: Closed | Wednesday: Closed | Thursday: Closed | Friday: 10:00?AM?–?2:00?PM | Saturday: Closed | Sunday: Closed;628 64 92 73;FALSO;FALSO
Estación de Servicio Repsol;Gasolineras;Transporte;C. de Bravo Murillo, 12, Chamberí, 28015 Madrid, Spain;2,5;28;;Cerrado temporalmente;404347;370416;https://maps.google.com/?cid=4466251894077220231;https://www.repsol.es/buscador-eess-y-puntos-de-recarga/madrid/madrid/cl-bravo-murillo-12/;;607 15 70 08;FALSO;FALSO
My Workout Entrenador personal;Gimnasios;Bienestar y deporte;Calle de Larra, 19, Centro, 28004 Madrid, Spain;5;11;;Abierto;404282;370046;https://maps.google.com/?cid=90079471239930667;https://myworkoutstudio.com/;Monday: 7:30?AM?–?9:00?PM | Tuesday: 7:30?AM?–?9:00?PM | Wednesday: 7:30?AM?–?9:00?PM | Thursday: 7:30?AM?–?9:00?PM | Friday: 7:30?AM?–?9:00?PM | Saturday: Closed | Sunday: Closed;635 51 38 98;FALSO;FALSO
Asociación Madrileña de Distribuidores Carburantes;Gasolineras;Transporte;C. del Conde de Xiquena, 9, Centro, 28004 Madrid, Spain;4;2;;Abierto;404229;369433;https://maps.google.com/?cid=11446633279435756282;;;915 24 14 39;FALSO;FALSO
Public school Mella;Colegios;Instituciones y servicios públicos;C. de Bailén, 18, Centro, 28005 Madrid, Spain;0;0;;Abierto;404121;371398;https://maps.google.com/?cid=7827601122602996509;http://www.ceipvazquezdemella.org/;;913 65 48 78;FALSO;VERDADERO
AZURA;Joyerías;Compras;C. del Mesón de Paredes, 12, Centro, 28012 Madrid, Spain;5;1;;Abierto;404112;370502;https://maps.google.com/?cid=11778352946670118626;;Monday: 9:30?AM?–?7:00?PM | Tuesday: 9:30?AM?–?7:00?PM | Wednesday: 9:30?AM?–?7:00?PM | Thursday: 9:30?AM?–?7:00?PM | Friday: 9:30?AM?–?7:00?PM | Saturday: Closed | Sunday: Closed;915 27 21 44;FALSO;FALSO
Supermercados Dia;Panaderías, Supermercados;Compras;Corre. Baja de San Pablo, 39, Centro, 28004 Madrid, Spain;3,9;794;;Abierto;404229;370318;https://maps.google.com/?cid=13116358192459823679;http://www.dia.es/compra-online/;Monday: 8:00?AM?–?11:00?PM | Tuesday: 8:00?AM?–?11:00?PM | Wednesday: 8:00?AM?–?11:00?PM | Thursday: 8:00?AM?–?11:00?PM | Friday: 8:00?AM?–?11:00?PM | Saturday: 8:00?AM?–?11:00?PM | Sunday: 8:00?AM?–?11:00?PM;912 17 04 53;FALSO;VERDADERO
Tienda Comics Madrid ? Elektra Cómic;Librerías;Compras;C. de Fray Luis de León, 14, Arganzuela, 28012 Madrid, Spain;4,5;1669;;Abierto;404036;369818;https://maps.google.com/?cid=11682598817257333362;https://elektracomic.com/;Monday: 10:30?AM?–?2:30?PM, 5:00?–?8:00?PM | Tuesday: 10:30?AM?–?2:30?PM, 5:00?–?8:00?PM | Wednesday: 10:30?AM?–?2:30?PM, 5:00?–?8:00?PM | Thursday: 10:30?AM?–?2:30?PM, 5:00?–?8:00?PM | Friday: 10:30?AM?–?2:30?PM, 5:00?–?8:00?PM | Saturday: 11:00?AM?–?2:00?PM | Sunday: Closed;915 21 39 75;FALSO;FALSO
Discoteca El Son;Bares, Cervecerías, Coctelerías, Discotecas;Gastronomía y ocio nocturno;C. de la Victoria, 6, Centro, 28012 Madrid, Spain;4,1;3492;Moderado;Abierto;404160;370174;https://maps.google.com/?cid=5860788032793224470;;Monday: 9:30?PM?–?5:30?AM | Tuesday: 9:30?PM?–?5:30?AM | Wednesday: 9:30?PM?–?5:30?AM | Thursday: 9:30?PM?–?5:30?AM | Friday: 9:30?PM?–?5:30?AM | Saturday: 9:30?PM?–?5:30?AM | Sunday: 9:30?PM?–?5:30?AM;671 05 67 91;VERDADERO;FALSO
El Corte Inglés Preciados;Centros comerciales;Compras;C. de Preciados, 3, Centro, 28013 Madrid, Spain;4,3;18393;;Abierto;404176;370467;https://maps.google.com/?cid=3566082084036373619;https://www.elcorteingles.es/centroscomerciales/es/eci/centros/centro-comercial-preciados-callao;Monday: 10:00?AM?–?10:00?PM | Tuesday: 10:00?AM?–?10:00?PM | Wednesday: 10:00?AM?–?10:00?PM | Thursday: 10:00?AM?–?10:00?PM | Friday: 10:00?AM?–?10:00?PM | Saturday: 10:00?AM?–?10:00?PM | Sunday: 11:00?AM?–?9:00?PM;913 79 80 00;FALSO;VERDADERO
Royal Palace of Madrid;Montañas, Oficinas de turismo, Senderismo;Instituciones y servicios públicos, Naturaleza y actividades al aire libre;Centro, 28071 Madrid, Spain;4,7;119885;;Abierto;404179;371431;https://maps.google.com/?cid=3350656655825979473;https://www.patrimonionacional.es/visita/palacio-real-de-madrid;Monday: 10:00?AM?–?6:00?PM | Tuesday: 10:00?AM?–?6:00?PM | Wednesday: 10:00?AM?–?6:00?PM | Thursday: 10:00?AM?–?6:00?PM | Friday: 10:00?AM?–?6:00?PM | Saturday: 10:00?AM?–?6:00?PM | Sunday: 10:00?AM?–?3:00?PM;914 54 87 00;FALSO;VERDADERO
The Makeup Art Studio;Colegios;Instituciones y servicios públicos;C. de San Bernardo, 5, Centro, 28013 Madrid, Spain;0;0;;Abierto;404210;370843;https://maps.google.com/?cid=1321233631200658921;http://www.juanpachecomakeup.com/;;911 70 40 79;FALSO;FALSO
Kirosur Madrid. School quiromasaje;Piscinas, Spas;Bienestar y deporte;Calle de San Isidoro de Sevilla, 9, Arganzuela, 28005 Madrid, Spain;4,6;9;;Cerrado temporalmente;404042;371014;https://maps.google.com/?cid=17926775720364939208;;;913 66 58 88;FALSO;FALSO
Clínica Odontal;Clínicas;Instituciones y servicios públicos;C. Mayor, 6, Tercera planta, Centro, 28013 Madrid, Spain;4,5;97;;Cerrado temporalmente;404165;370571;https://maps.google.com/?cid=10660646298685540989;http://www.odontal.com/;;915 21 53 20;FALSO;VERDADERO
