NOMBRE_TUI,CATEGORIA_TUI,TIPOS_TUI,DIRECCION_TUI,WEBSITE,TELEFONO,HORARIO,RATING_TUI,TOTAL_VALORACIONES_TUI,GOOGLE_MAPS_URL,ESTADO_NEGOCIO,NIVEL_PRECIO,RESERVA_POSIBLE,ACCESIBILIDAD_SILLA_RUEDAS,DESCRIPCION_TUI,LATITUD_TUI,LONGITUD_TUI
Sin Estrés,bares,"bar, point_of_interest, establishment","Calle de Budapest, 31B 28022 Madrid, Spain",,652 02 42 05,Monday: 6:00 PM – 3:00 AM | Tuesday: 6:00 PM – 3:00 AM | Wednesday: 6:00 PM – 3:00 AM | Thursday: 6:00 PM – 3:00 AM | Friday: 6:00 PM – 3:00 AM | Saturday: 6:00 PM – 3:00 AM | Sunday: Closed,4.1,111,https://maps.google.com/?cid=7988119552988104103,OPERATIONAL,,False,False,,40.42719,-3.6005
Locales de Ensayo 39 Rojo,discotecas,"night_club, point_of_interest, establishment","Calle de San Cipriano, 39 28032 Madrid, Spain",https://www.facebook.com/rojo.localesdeensayo/,640 95 43 87,"Monday: 5:00 – 11:00 PM | Tuesday: 5:00 – 11:00 PM | Wednesday: 5:00 – 11:00 PM | Thursday: 5:00 – 11:00 PM | Friday: 5:00 – 11:00 PM | Saturday: 11:00 AM – 3:00 PM, 5:00 – 10:00 PM | Sunday: 11:00 AM – 3:00 PM, 5:00 – 10:00 PM",4.4,93,https://maps.google.com/?cid=747073034662815975,OPERATIONAL,1,True,False,,40.40408,-3.60318
STROMBOLI Disco-Pub,discotecas,"night_club, point_of_interest, establishment","Calle de Suecia, 37 28022 Madrid, Spain",,,,2.8,11,https://maps.google.com/?cid=16120556831630760482,OPERATIONAL,,False,False,,40.42565,-3.60443
El Patio del Indiano,discotecas,"cafe, bar, store, food, night_club, point_of_interest, establishment","Calle de los Manantiales, 11 28032 Madrid, Spain",https://elpatiodelindiano.es/,656 47 03 42,Monday: Closed | Tuesday: 6:00 PM – 1:00 AM | Wednesday: 6:00 PM – 1:00 AM | Thursday: 6:00 PM – 1:00 AM | Friday: 6:00 PM – 1:00 AM | Saturday: 11:00 AM – 1:00 AM | Sunday: 11:00 AM – 4:00 PM,4.6,369,https://maps.google.com/?cid=1412100943873259398,OPERATIONAL,1,True,True,,40.4098,-3.6058
discoteca olimpus,discotecas,"bar, night_club, point_of_interest, establishment","Calle de Villajimena, 65 28032 Madrid, Spain",,633 58 97 74,Monday: Closed | Tuesday: 11:00 PM – 5:30 AM | Wednesday: 11:00 PM – 5:30 AM | Thursday: 11:00 PM – 5:30 AM | Friday: 11:00 PM – 6:00 AM | Saturday: 11:00 PM – 6:00 AM | Sunday: 10:00 PM – 5:30 AM,3.4,116,https://maps.google.com/?cid=8462204938133794142,OPERATIONAL,,False,False,,40.40796,-3.60676
Longares delicatessen SL,discotecas,"night_club, point_of_interest, establishment","Calle de Longares, 3 28022 Madrid, Spain",,643 91 37 12,Monday: Closed | Tuesday: Closed | Wednesday: 9:00 PM – 5:00 AM | Thursday: 9:00 PM – 5:00 AM | Friday: 9:00 PM – 5:30 AM | Saturday: 9:00 PM – 5:30 AM | Sunday: 9:00 PM – 5:00 AM,,,https://maps.google.com/?cid=345576188089533077,OPERATIONAL,,False,False,,40.43222,-3.6096
Oasis,discotecas,"night_club, point_of_interest, establishment","Calle de Calahorra, 11 28032 Madrid, Spain",,641 36 33 23,Monday: Closed | Tuesday: Closed | Wednesday: 11:00 PM – 5:30 AM | Thursday: 11:00 PM – 5:30 AM | Friday: 11:30 PM – 5:30 AM | Saturday: 11:30 PM – 5:30 AM | Sunday: 11:00 PM – 5:30 AM,3.9,49,https://maps.google.com/?cid=4254421856438303729,OPERATIONAL,,True,False,,40.40734,-3.61265
Hotmusic809,discotecas,"night_club, point_of_interest, establishment",",  28032 Madrid, Spain",,,Monday: Closed | Tuesday: 7:00 PM – 6:00 AM | Wednesday: 7:00 PM – 6:00 AM | Thursday: 7:00 PM – 6:00 AM | Friday: 7:00 PM – 6:00 AM | Saturday: 7:00 PM – 6:00 AM | Sunday: 7:00 PM – 6:00 AM,3.8,158,https://maps.google.com/?cid=18303293470212806203,OPERATIONAL,1,True,False,,40.40723,-3.61277
"Bar CAFETERÍA ""JESÚS”",discotecas,"bar, night_club, point_of_interest, establishment","Calle Lucano, 54 28022 Madrid, Spain",,912 33 52 24,Monday: 7:00 AM – 11:00 PM | Tuesday: 7:00 AM – 11:00 PM | Wednesday: 7:00 AM – 11:00 PM | Thursday: 7:00 AM – 11:00 PM | Friday: 7:00 AM – 11:00 PM | Saturday: 9:00 AM – 11:00 PM | Sunday: Closed,4.3,83,https://maps.google.com/?cid=11880725809090603544,OPERATIONAL,1,False,False,,40.43605,-3.60973
Disco Pub Crossover El Beso,discotecas,"lodging, night_club, point_of_interest, establishment","Calle Duque del Sevillano, 8 28032 Madrid, Spain",https://www.facebook.com/crossoverbeso,602 81 40 75,Monday: Closed | Tuesday: Closed | Wednesday: Closed | Thursday: Closed | Friday: 11:30 PM – 3:30 AM | Saturday: 11:30 PM – 3:30 AM | Sunday: Closed,3.9,41,https://maps.google.com/?cid=2316003046976231243,OPERATIONAL,,False,False,,40.4026,-3.6067
38 Special Heavy Metal Rock Bar,discotecas,"night_club, point_of_interest, establishment","Calle del Socorro, 20 28032 Madrid, Spain",,655 08 41 59,Monday: Closed | Tuesday: Closed | Wednesday: Closed | Thursday: 1:00 – 5:30 AM | Friday: 1:00 – 5:30 AM | Saturday: 1:00 – 5:30 AM | Sunday: Closed,3.6,182,https://maps.google.com/?cid=14248387621822204879,OPERATIONAL,1,False,False,,40.40157,-3.6074
New Kasual,discotecas,"night_club, point_of_interest, establishment","Calle de Santa Tecla, 45 28022 Madrid, Spain",,917 41 33 33,Monday: Closed | Tuesday: 8:30 PM – 3:00 AM | Wednesday: 8:30 PM – 3:00 AM | Thursday: 8:30 PM – 3:00 AM | Friday: 8:30 PM – 3:30 AM | Saturday: 8:30 PM – 3:30 AM | Sunday: Closed,4.5,26,https://maps.google.com/?cid=11532164198954114102,OPERATIONAL,1,False,False,,40.44447,-3.61127
Valdebernardo Forest Park | North Zone,atracciones_turisticas,"park, tourist_attraction, point_of_interest, establishment","Avenida de la Democracia, 25 28031 Madrid, Spain",http://www.madrid.es/portales/munimadrid/es/Inicio/El-Ayuntamiento/Medio-ambiente/Parques-y-jardines/Patrimonio-Verde/Parques-en-Madrid/Parque-Este-de-Valdebernardo?vgnextfmt=default&vgnextoid=ef74c9728e99e210VgnVCM1000000b205a0aRCRD&vgnextchannel=38bb1914e7d4e210VgnVCM1000000b205a0aRCRD,915 29 82 10,Monday: 7:00 AM – 11:00 PM | Tuesday: 7:00 AM – 11:00 PM | Wednesday: 7:00 AM – 11:00 PM | Thursday: 7:00 AM – 11:00 PM | Friday: 7:00 AM – 11:00 PM | Saturday: 7:00 AM – 11:00 PM | Sunday: 7:00 AM – 11:00 PM,4.5,5217,https://maps.google.com/?cid=15464880381066176516,OPERATIONAL,,False,True,,40.3965,-3.6125
Paseo de Ginebra Park,atracciones_turisticas,"tourist_attraction, park, point_of_interest, establishment","Paseo de Ginebra,  28022 Madrid, Spain",,,Monday: 12:00 AM – 11:59 PM | Tuesday: 12:00 AM – 11:59 PM | Wednesday: 12:00 AM – 11:59 PM | Thursday: 12:00 AM – 11:59 PM | Friday: 12:00 AM – 11:59 PM | Saturday: 12:00 AM – 11:59 PM | Sunday: 12:00 AM – 11:59 PM,4.1,393,https://maps.google.com/?cid=14354390266941354093,OPERATIONAL,,False,True,,40.42348,-3.60251
Monolito a los vecinos,atracciones_turisticas,"tourist_attraction, point_of_interest, establishment","Avenida de Canillejas a Vicálvaro, 102J 28032 Madrid, Spain",,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,5.0,1,https://maps.google.com/?cid=2403115642264534864,OPERATIONAL,,False,False,,40.41091,-3.60943
Vicálvaro Forest Park,atracciones_turisticas,"park, tourist_attraction, point_of_interest, establishment","Paseo del Polideportivo, 142 28032 Madrid, Spain",https://www.madrid.es/portales/munimadrid/es/Inicio/El-Ayuntamiento/Parques-y-jardines/Patrimonio-Verde/Parques-en-Madrid/Parque-Forestal-de-Vicalvaro/?vgnextfmt=default&vgnextoid=ac3691cda0d97310VgnVCM2000000c205a0aRCRD&vgnextchannel=38bb1914e7d4e210VgnVCM1000000b205a0aRCRD,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,4.4,1064,https://maps.google.com/?cid=8447053946064158037,OPERATIONAL,,False,True,,40.40792,-3.5963
Lago del Parque Forestal Vicálvaro,atracciones_turisticas,"tourist_attraction, point_of_interest, establishment",",  28032 Madrid, Spain",,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,4.3,11,https://maps.google.com/?cid=8614635961057164349,OPERATIONAL,,False,True,,40.40753,-3.59396
Bandera del Atleti,atracciones_turisticas,"tourist_attraction, point_of_interest, establishment","Avenida de Luis Aragonés, 4 28022 Madrid, Spain",http://www.atleticodemadrid.com/,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,4.6,17,https://maps.google.com/?cid=10509937899980376757,OPERATIONAL,,False,True,,40.43498,-3.60049
El Oso y el Madroño,atracciones_turisticas,"tourist_attraction, point_of_interest, establishment","Avenida de Luis Aragonés, 4 28022 Madrid, Spain",http://www.atleticodemadrid.com/,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,4.7,84,https://maps.google.com/?cid=17748481271993653792,OPERATIONAL,,False,True,,40.43592,-3.59775
Avión HA-200 Saeta,atracciones_turisticas,"tourist_attraction, point_of_interest, establishment","Avenida de Luis Aragonés, 4 28022 Madrid, Spain",,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,4.7,31,https://maps.google.com/?cid=9421006256943161109,OPERATIONAL,,False,True,,40.43697,-3.59798
"Mural ""Cuanto más doy, más tengo""",atracciones_turisticas,"tourist_attraction, point_of_interest, establishment","Avenida de Daroca, 342 28032 Madrid, Spain",,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,5.0,1,https://maps.google.com/?cid=3176222975639449589,OPERATIONAL,,False,True,,40.40366,-3.60944
"Mural ""Desde la experiencia, paciencia""",atracciones_turisticas,"tourist_attraction, point_of_interest, establishment","Avenida de Daroca, 342 28032 Madrid, Spain",,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,5.0,1,https://maps.google.com/?cid=5973731162239269918,OPERATIONAL,,False,True,,40.40364,-3.60941
Graffiti 'Las Moiras',atracciones_turisticas,"tourist_attraction, point_of_interest, establishment","Calle Velilla, 4 28032 Madrid, Spain",,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,4.0,1,https://maps.google.com/?cid=13228423734234343173,OPERATIONAL,,False,False,,40.40305,-3.60775
Cartel Coslada,atracciones_turisticas,"tourist_attraction, point_of_interest, establishment",",  28821 Coslada, Spain",http://coslada.es/,,,3.0,2,https://maps.google.com/?cid=2154458564097415739,OPERATIONAL,,False,False,,40.42581,-3.57241
Plaza del Mar Caribe,atracciones_turisticas,"tourist_attraction, point_of_interest, establishment","Plaza del Mar Caribe,  28821 Coslada, Spain",,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,4.6,9,https://maps.google.com/?cid=14384875860220161997,OPERATIONAL,,False,True,,40.41964,-3.56812
Cuadrado Park,atracciones_turisticas,"park, tourist_attraction, point_of_interest, establishment","Avenida de España, 6B 28821 Coslada, Spain",,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,3.9,511,https://maps.google.com/?cid=5323521354257704049,OPERATIONAL,,False,True,,40.42204,-3.56811
Estanque parque valdebernardo,atracciones_turisticas,"tourist_attraction, point_of_interest, establishment",",  28032 Madrid, Spain",,,Monday: 9:00 AM – 11:00 PM | Tuesday: 9:00 AM – 11:00 PM | Wednesday: 9:00 AM – 11:00 PM | Thursday: 9:00 AM – 11:00 PM | Friday: 9:00 AM – 11:00 PM | Saturday: 9:00 AM – 11:00 PM | Sunday: 9:00 AM – 11:00 PM,5.0,2,https://maps.google.com/?cid=7212493631869028552,OPERATIONAL,,False,True,,40.3966,-3.61122
Parque del Humedal,atracciones_turisticas,"park, tourist_attraction, point_of_interest, establishment",",  28822 Coslada, Spain",http://coslada.es/semsys/ciudadanos/parque-del-humedal/viewer,,Monday: 8:00 AM – 11:00 PM | Tuesday: 8:00 AM – 11:00 PM | Wednesday: 8:00 AM – 11:00 PM | Thursday: 8:00 AM – 11:00 PM | Friday: 8:00 AM – 11:00 PM | Saturday: 8:00 AM – 11:00 PM | Sunday: 8:00 AM – 11:00 PM,4.4,1447,https://maps.google.com/?cid=5248211254252218478,OPERATIONAL,,False,False,Sightings of harrier birds from footpaths & bike trails through former dairy farmlands & pine woods.,40.4163,-3.56547
Suecia - Bucarest,transporte_parada_bus,"bus_station, transit_station, point_of_interest, establishment",",  28022 Madrid, Spain",,,,5.0,1,https://maps.google.com/?cid=4608077561296563375,OPERATIONAL,,False,False,,40.4265,-3.60432
Suecia - Manchester,transporte_parada_bus,"bus_station, transit_station, point_of_interest, establishment",",  28022 Madrid, Spain",,,,,,https://maps.google.com/?cid=12460696917424856177,OPERATIONAL,,False,True,,40.4293,-3.60494
Torrejón de la Calzada - Cerceda,transporte_parada_bus,"bus_station, transit_station, point_of_interest, establishment",",  28052 Madrid, Spain",,,,,,https://maps.google.com/?cid=17284038267614065546,OPERATIONAL,,False,True,,40.40614,-3.57836
Esfinge - Canal del Bósforo,transporte_parada_bus,"bus_station, transit_station, point_of_interest, establishment",",  28022 Madrid, Spain",,,,,,https://maps.google.com/?cid=17006963113640816049,OPERATIONAL,,False,True,,40.44127,-3.60876
Deyanira - Euterpe,transporte_parada_bus,"bus_station, transit_station, point_of_interest, establishment",",  28022 Madrid, Spain",,,,,,https://maps.google.com/?cid=8188850574072571671,OPERATIONAL,,False,False,,40.4436,-3.59287
Vicálvaro,transporte_estacion_tren,"train_station, transit_station, point_of_interest, establishment",",  28032 Madrid, Spain",,,,3.8,156,https://maps.google.com/?cid=3007430126997002751,OPERATIONAL,,False,True,,40.40126,-3.59591
Estadio Metropolitano,transporte_estacion_metro,"subway_station, transit_station, point_of_interest, establishment",",  28022 Madrid, Spain",,,,4.3,309,https://maps.google.com/?cid=4250992388458541601,OPERATIONAL,,False,True,,40.43297,-3.60157
Las Rosas,transporte_estacion_metro,"subway_station, transit_station, point_of_interest, establishment",",  28022 Madrid, Spain",,,,4.5,68,https://maps.google.com/?cid=11582106430555808714,OPERATIONAL,,False,True,,40.42376,-3.60305
Las Musas,transporte_estacion_metro,"subway_station, transit_station, point_of_interest, establishment",",  28022 Madrid, Spain",,,,4.0,87,https://maps.google.com/?cid=12213119459316390135,OPERATIONAL,,False,False,,40.4326,-3.60772
San Cipriano,transporte_estacion_metro,"subway_station, transit_station, point_of_interest, establishment","Calle de San Cipriano, 35 28032 Madrid, Spain",,,,4.2,50,https://maps.google.com/?cid=341735266012433927,OPERATIONAL,,False,True,,40.40388,-3.60357
Puerta de Arganda,transporte_estacion_metro,"subway_station, transit_station, point_of_interest, establishment",",  28032 Madrid, Spain",,,,2.9,59,https://maps.google.com/?cid=721991007879065895,OPERATIONAL,,False,True,,40.40129,-3.59597
Barrio del Puerto,transporte_estacion_metro,"subway_station, transit_station, point_of_interest, establishment",",  28821 Coslada, Spain",https://metromadrid.es/,900 444 404,,4.0,62,https://maps.google.com/?cid=17018717269603326563,OPERATIONAL,,False,True,,40.42251,-3.56919
Torre Arias,transporte_estacion_metro,"subway_station, transit_station, point_of_interest, establishment",",  28027 Madrid, Spain",,,,3.9,78,https://maps.google.com/?cid=11773928206179150006,OPERATIONAL,,False,False,,40.44364,-3.61707
Atleti Tour & Museum,museo,"museum, stadium, point_of_interest, store, establishment","Avenida de Luis Aragonés, 4 28022 Madrid, Spain",https://www.atleticodemadrid.com/atm/tour-museum?utm_source=google&utm_medium=GMB&utm_campaign=territorio_atleti,911 71 20 91,Monday: 11:00 AM – 8:00 PM | Tuesday: 11:00 AM – 8:00 PM | Wednesday: 11:00 AM – 8:00 PM | Thursday: 11:00 AM – 8:00 PM | Friday: 11:00 AM – 8:00 PM | Saturday: 11:00 AM – 8:00 PM | Sunday: 11:00 AM – 8:00 PM,4.7,854,https://maps.google.com/?cid=8790552284267362780,OPERATIONAL,,False,True,,40.43534,-3.60123
Ĝallifante,museo,"museum, point_of_interest, establishment","Avenida de Luis Aragonés,  28022 Madrid, Spain",,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,,https://maps.google.com/?cid=18074839492095313371,OPERATIONAL,,False,False,,40.43538,-3.60591
Descubriendo Nuevos Mundos,museo,"museum, point_of_interest, establishment","Calle del Océano Atlántico, 2-6 28821 Coslada, Spain",,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,,https://maps.google.com/?cid=11091211825323513343,OPERATIONAL,,False,False,,40.41899,-3.57008
Naturalario del Humedal,museo,"museum, point_of_interest, establishment",",  28821 Coslada, Spain",https://coslada.es/politica-medioambiental/medio-ambiente/naturalario/,,Monday: 8:30 AM – 2:30 PM | Tuesday: 8:30 AM – 2:30 PM | Wednesday: 8:30 AM – 2:30 PM | Thursday: 8:30 AM – 2:30 PM | Friday: 8:30 AM – 2:30 PM | Saturday: Closed | Sunday: Closed,4.0,37,https://maps.google.com/?cid=267876908530738080,OPERATIONAL,,False,False,,40.41529,-3.56998
Laguna de Ambroz,parque,"park, point_of_interest, establishment","Camino de Ambroz, 37 28032 Madrid, Spain",,,Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,4.2,33,https://maps.google.com/?cid=8888267225126879085,OPERATIONAL,,False,False,,40.4148,-3.6015
